Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,87.393333,92.430000,86.370003,90.423332,82.813774,43712700
2015-02-01,90.919998,97.089996,89.476669,95.066666,87.066360,31596900
2015-03-01,95.066666,96.996666,91.946671,94.833336,87.055351,48642900
2015-04-01,95.043335,97.503334,92.389999,92.666664,85.066391,44481900
2015-05-01,93.193336,98.116669,91.339996,96.059998,88.181412,36025200
2015-06-01,96.306664,96.400002,91.666664,91.673332,84.350281,34826100
2015-07-01,92.053329,95.313332,83.423332,92.586670,85.190674,73472400
2015-08-01,92.773331,96.153336,82.833336,85.269997,78.458458,50854800
2015-09-01,83.936668,88.333336,72.756668,74.260002,68.497314,70110600
2015-10-01,74.253334,89.953331,73.476669,88.943336,82.041183,74163600
2015-11-01,89.473335,93.153336,86.506668,92.023331,84.882141,40676700
2015-12-01,92.356667,94.000000,84.896667,86.533333,80.019341,37767000
2016-01-01,85.769997,86.680000,78.320000,85.223335,78.807930,62915100
2016-02-01,83.330002,92.466667,80.300003,90.166664,83.379173,48795300
2016-03-01,90.646667,96.633331,90.110001,94.889999,88.031662,66225600
2016-04-01,94.236664,103.000000,93.849998,95.769997,88.848061,52913400
2016-05-01,95.110001,99.396667,94.243332,97.029999,90.016983,37689000
2016-06-01,96.879997,98.660004,92.913330,97.889999,91.076218,45541500
2016-07-01,98.073334,104.160004,95.083336,99.910004,92.955620,46977600
2016-08-01,98.666664,100.963333,94.473335,94.570000,87.987305,42594600
2016-09-01,94.456665,95.793335,90.563332,92.220001,86.048813,45694200
2016-10-01,91.973335,93.023331,80.580002,81.620003,76.158157,74295900
2016-11-01,81.949997,92.496666,79.826668,89.556664,83.563713,64209000
2016-12-01,89.386665,91.163330,87.216667,89.580002,83.850548,48330000
2017-01-01,90.239998,103.333336,90.096664,101.269997,94.792862,65688600
2017-02-01,100.733330,104.580002,100.503334,102.846664,96.268677,31561500
2017-03-01,103.993332,105.553329,101.900002,103.396667,97.047523,34628400
2017-04-01,103.300003,112.666664,102.016670,111.559998,104.709579,32635800
2017-05-01,111.093330,113.206665,108.966667,110.589996,103.799126,32411100
2017-06-01,110.836670,120.856667,110.576668,116.986664,110.080742,45340800
2017-07-01,117.930000,120.423332,112.383331,112.423332,105.786819,43557000
2017-08-01,112.383331,114.150002,108.893333,113.089996,106.414124,44124000
2017-09-01,113.406670,121.326668,112.089996,119.346664,112.589203,39887400
2017-10-01,119.279999,132.740005,118.500000,131.716660,124.258804,43334100
2017-11-01,130.883331,134.103333,128.036667,133.139999,125.601555,24168300
2017-12-01,133.296661,138.583328,130.419998,136.679993,129.225739,27415500
2018-01-01,136.863327,145.050003,136.586670,139.036667,131.453842,41868600
2018-02-01,138.259995,138.919998,127.163330,133.860001,126.559540,41240100
2018-03-01,133.860001,140.483337,128.229996,130.706665,123.845192,34624200
2018-04-01,130.399994,134.800003,121.786667,122.553329,116.119850,51332100
2018-05-01,121.363335,131.436661,120.786667,126.416664,119.780388,52577700
2018-06-01,127.226669,137.643326,127.056664,135.856674,129.015930,38597400
2018-07-01,135.250000,150.276672,133.393326,146.910004,139.512726,41438100
2018-08-01,146.270004,153.000000,144.399994,151.860001,144.213470,36877500
2018-09-01,151.403336,159.880005,151.153336,151.736664,144.379440,35223000
2018-10-01,152.949997,154.156662,118.426666,131.156662,124.797302,71255700
2018-11-01,130.893326,142.376663,130.509995,141.356674,134.502731,51201300
2018-12-01,142.520004,144.666672,121.733330,131.153336,125.053337,46449000
2019-01-01,129.793335,142.563339,123.666664,140.506668,133.971649,58907700
2019-02-01,141.000000,147.766663,137.630005,144.399994,137.683914,31489800
2019-03-01,145.383331,146.903336,136.783340,143.570007,137.245193,39298200
2019-04-01,143.940002,155.033340,143.113327,151.610001,144.931061,34299000
2019-05-01,152.000000,152.399994,139.199997,139.816666,133.657211,31239900
2019-06-01,139.696671,159.713333,139.163330,152.763336,146.417496,34957800
2019-07-01,153.839996,173.250000,149.210007,171.013336,163.909378,37527600
2019-08-01,171.523331,178.913330,163.949997,175.583328,168.289551,30785700
2019-09-01,175.173340,184.693329,171.296661,183.289993,176.062164,26349000
2019-10-01,183.699997,196.333328,178.270004,190.773331,183.250397,35342700
2019-11-01,191.953339,199.000000,186.250000,194.376663,186.711685,30366000
2019-12-01,193.523331,195.020004,189.183334,194.513336,187.201630,21587100
2020-01-01,195.016663,199.983337,183.733337,185.663330,178.684280,36303900
2020-02-01,186.440002,197.463333,165.889999,172.250000,165.775208,33886500
2020-03-01,174.006668,191.619995,108.476669,153.173340,147.792557,70396800
2020-04-01,146.636673,186.543335,137.336670,178.789993,172.509354,42571800
2020-05-01,175.213333,198.766663,172.320007,197.949997,190.996292,30794100
2020-06-01,197.806671,201.119995,178.656662,192.616669,186.292435,35838300
2020-07-01,192.589996,219.956665,190.496674,215.973328,208.882233,32770500
2020-08-01,216.229996,227.199997,213.626663,223.683334,216.339020,22907100
2020-09-01,223.166672,241.970001,220.360001,232.246674,225.074707,30968100
2020-10-01,234.993332,236.509995,221.406662,229.326660,222.244888,32144700
2020-11-01,232.286667,252.666672,230.223328,249.210007,241.514206,30011400
2020-12-01,250.000000,251.666672,234.369995,244.970001,237.843246,28034400
2021-01-01,244.996674,249.323334,228.616669,230.600006,223.891281,26029500
2021-02-01,231.539993,243.533340,223.516663,226.779999,220.182404,32000400
2021-03-01,228.333328,256.000000,218.063339,246.003326,239.433365,35936400
2021-04-01,246.339996,275.000000,244.669998,273.869995,266.555817,27772800
2021-05-01,275.000000,293.049988,274.559998,283.529999,275.957825,25048800
2021-06-01,285.899994,288.640015,265.720001,272.450012,265.693298,25250400
2021-07-01,273.679993,291.679993,269.609985,291.029999,283.812469,22125900
