Date,Open,High,Low,Close,Adj Close,Volume
2017-08-01,24.770000,25.040001,22.110001,22.209999,22.209999,91016300
2017-09-01,22.270000,22.490000,20.139999,21.290001,21.290001,73336200
2017-10-01,21.250000,21.879999,18.600000,18.879999,18.879999,95306700
2017-11-01,18.940001,19.320000,15.990000,19.020000,19.020000,139528600
2017-12-01,18.900000,24.100000,18.790001,22.379999,22.379999,143794300
2018-01-01,22.959999,26.500000,21.129999,25.070000,25.070000,111195900
2018-02-01,24.920000,26.670000,21.370001,24.320000,24.320000,113408100
2018-03-01,24.490000,24.850000,20.980000,21.430000,21.430000,125673900
2018-04-01,21.660000,24.750000,21.420000,23.650000,23.650000,99297600
2018-05-01,23.879999,24.799999,20.600000,21.090000,21.090000,135121300
2018-06-01,21.180000,28.780001,20.690001,27.500000,27.500000,135903900
2018-07-01,27.480000,28.510000,25.730000,26.580000,26.580000,63952900
2018-08-01,26.389999,29.719999,24.719999,27.830000,27.830000,80931400
2018-09-01,27.600000,32.650002,26.040001,32.000000,32.000000,80359700
2018-10-01,32.160000,34.060001,29.790001,32.389999,32.389999,104003300
2018-11-01,32.410000,34.889999,29.120001,30.719999,30.719999,84496900
2018-12-01,30.590000,30.719999,23.790001,24.740000,24.740000,102920900
2019-01-01,24.370001,28.430000,24.110001,28.379999,28.379999,78512200
2019-02-01,28.500000,29.690001,26.860001,28.900000,28.900000,79102400
2019-03-01,29.049999,29.629999,26.080000,27.020000,27.020000,82802300
2019-04-01,27.469999,32.060001,27.290001,30.900000,30.900000,85819900
2019-05-01,30.900000,31.850000,26.820000,27.260000,27.260000,95662500
2019-06-01,27.250000,31.120001,27.000000,30.700001,30.700001,73862000
2019-07-01,31.059999,32.869999,30.030001,30.309999,30.309999,80419300
2019-08-01,30.280001,30.620001,26.209999,27.600000,27.600000,91941700
2019-09-01,27.320000,28.629999,25.900000,26.629999,26.629999,77681200
2019-10-01,26.620001,28.430000,25.950001,26.959999,26.959999,72183400
2019-11-01,27.049999,33.660000,26.940001,32.939999,32.939999,102383500
2019-12-01,32.880001,33.480000,31.850000,32.740002,32.740002,57658900
2020-01-01,32.820000,32.889999,29.070000,29.260000,29.260000,84314100
2020-02-01,29.410000,30.879999,23.889999,25.700001,25.700001,104144100
2020-03-01,25.889999,26.930000,17.120001,19.440001,19.440001,149483200
2020-04-01,18.760000,25.049999,17.690001,22.420000,22.420000,99941700
2020-05-01,22.110001,23.100000,18.559999,21.750000,21.750000,123227300
2020-06-01,21.809999,26.270000,19.950001,21.100000,21.100000,113774100
2020-07-01,21.230000,22.219999,19.110001,21.100000,21.100000,81028600
2020-08-01,21.180000,23.670000,20.830000,22.070000,22.070000,83288100
2020-09-01,22.040001,24.770000,20.790001,21.770000,21.770000,88853500
2020-10-01,21.889999,23.049999,19.070000,20.240000,20.240000,77115500
2020-11-01,20.780001,27.660000,20.020000,26.910000,26.910000,121220200
2020-12-01,27.389999,30.330000,26.870001,30.090000,30.090000,150211200
2021-01-01,31.070000,49.939999,29.770000,41.419998,41.419998,231840900
2021-02-01,41.049999,56.020000,39.980000,53.029999,53.029999,152788000
2021-03-01,54.320000,78.139999,34.599998,43.459999,43.459999,469331100
2021-04-01,43.980000,45.470001,34.810001,37.660000,37.660000,323933900
2021-05-01,37.360001,39.700001,30.559999,32.110001,32.110001,298953400
2021-06-01,32.279999,32.570000,28.889999,30.680000,30.680000,154781000
2021-07-01,30.730000,31.879999,27.080000,29.010000,29.010000,132923500
2021-08-01,29.230000,29.730000,26.850000,28.840000,28.840000,100571900
2021-09-01,28.820000,29.040001,24.860001,25.379999,25.379999,117981500
2021-10-01,25.530001,26.990000,23.400000,23.440001,23.440001,118451600
2021-11-01,23.700001,28.980000,22.670000,23.270000,23.270000,143628900
2021-12-01,23.600000,25.270000,21.660000,23.540001,23.540001,136688700
2022-01-01,23.900000,31.549999,23.840000,27.910000,27.910000,228635500
2022-02-01,25.990000,31.120001,25.340000,28.049999,28.049999,181783600
2022-03-01,28.090000,29.620001,23.700001,24.920000,24.920000,168417600
2022-04-01,25.160000,27.500000,17.889999,18.150000,18.150000,618217200
2022-05-01,18.150000,20.080000,16.510000,18.450001,18.450001,416698300
2022-06-01,18.490000,18.740000,12.770000,13.420000,13.420000,484889200
2022-07-01,13.300000,15.640000,13.260000,15.000000,15.000000,362531900
2022-08-01,15.010000,17.650000,12.690000,13.240000,13.240000,679738300
2022-09-01,13.020000,13.530000,11.200000,11.500000,11.500000,487731600
2022-10-01,11.640000,13.660000,11.250000,13.000000,13.000000,439522800
2022-11-01,13.250000,13.830000,9.520000,11.400000,11.400000,590670800
2022-12-01,11.400000,11.910000,8.820000,9.480000,9.480000,726401400
2023-01-01,9.650000,15.190000,9.490000,14.820000,14.820000,517576500
2023-02-01,14.720000,16.340000,14.020000,15.620000,15.620000,379828700
2023-03-01,15.590000,15.850000,13.390000,15.100000,15.100000,357397100
2023-04-01,15.010000,15.560000,12.540000,13.610000,13.610000,347161400
2023-05-01,13.580000,13.700000,11.010000,11.280000,11.280000,453854500
2023-06-01,11.300000,14.480000,10.900000,12.540000,12.540000,582570500
2023-07-01,12.520000,13.590000,12.140000,13.070000,13.070000,345687600
2023-08-01,13.020000,14.760000,11.950000,13.140000,13.140000,359987100
2023-09-01,12.780000,12.840000,10.430000,10.860000,10.860000,468591800
2023-10-01,10.800000,11.040000,9.530000,9.940000,9.940000,403177800
2023-11-01,9.970000,11.880000,9.270000,10.450000,10.450000,532890400
2023-12-01,10.480000,12.700000,10.360000,11.380000,11.380000,489300300
