Date,Open,High,Low,Close,Adj Close,Volume
2022-02-01,82.199997,96.500000,79.839996,88.860001,87.571533,392007100
2022-03-01,88.559998,94.070000,68.339996,77.889999,76.760597,646507100
2022-04-01,78.430000,78.910004,65.860001,68.190002,67.201248,409248700
2022-05-01,68.160004,74.730003,65.870003,73.839996,72.868744,364781700
2022-06-01,74.500000,75.410004,53.599998,55.279999,54.552887,389260400
2022-07-01,53.290001,63.680000,51.400002,61.860001,61.046333,374868500
2022-08-01,62.500000,65.419998,55.580002,56.529999,55.895668,321354400
2022-09-01,55.259998,58.799999,48.450001,50.099998,49.537827,419989300
2022-10-01,51.009998,57.439999,50.330002,54.099998,53.492935,431925200
2022-11-01,55.090000,64.440002,51.910000,57.650002,57.123383,321060800
2022-12-01,57.830002,57.919998,48.430000,49.980000,49.523441,348917000
2023-01-01,50.560001,64.339996,49.549999,60.299999,59.885136,298584700
2023-02-01,60.619999,63.919998,56.830002,57.820000,57.422199,232074400
2023-03-01,57.860001,64.419998,52.759998,60.340000,59.924862,422899600
2023-04-01,59.810001,64.440002,56.009998,64.360001,63.917198,352921900
2023-05-01,63.889999,74.769997,59.549999,68.199997,67.867661,414570500
2023-06-01,68.940002,70.550003,62.900002,63.110001,62.802467,380338300
2023-07-01,63.439999,72.339996,60.500000,71.389999,71.042122,280181000
2023-08-01,71.000000,71.080002,61.750000,69.940002,69.730148,282761000
2023-09-01,70.209999,72.309998,63.830002,68.029999,67.825874,304107800
2023-10-01,68.239998,70.720001,63.880001,66.870003,66.669357,259585200
2023-11-01,67.000000,79.019997,67.000000,76.120003,76.018211,262915000
2023-12-01,76.010002,87.870003,72.930000,85.339996,85.225876,314516300
