Date,Open,High,Low,Close,Adj Close,Volume
2022-11-01,13.570000,14.670000,12.770000,13.900000,12.121969,1037714100
2022-12-01,14.090000,14.360000,10.900000,11.630000,10.248358,1116350600
2023-01-01,11.820000,13.570000,11.570000,13.510000,11.905013,1101986500
2023-02-01,13.520000,14.600000,11.750000,12.070000,10.636085,1378835100
2023-03-01,12.350000,13.180000,11.120000,12.600000,11.803082,1809051600
2023-04-01,12.530000,13.080000,11.440000,11.880000,11.128620,1060423900
2023-05-01,12.010000,12.780000,11.240000,12.000000,11.381426,1397215200
2023-06-01,12.070000,15.230000,11.840000,15.130000,14.350080,1251011600
2023-07-01,15.150000,15.420000,12.910000,13.210000,12.529052,1172343600
2023-08-01,13.150000,13.440000,11.580000,12.130000,11.629957,1042176300
2023-09-01,12.160000,12.910000,11.830000,12.420000,11.908003,920600700
2023-10-01,12.380000,12.440000,9.630000,9.750000,9.348069,1308744600
2023-11-01,9.840000,10.960000,9.670000,10.260000,9.990430,1060361800
2023-12-01,10.290000,12.500000,10.220000,12.190000,11.869720,1016066800
